"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area"
"6785903","678590",30,39605.176249906,37736.3057507001,12567.718075142
"6785904","678590",24,55091.912627684,44115.9969528751,16807.2488024925
"6786001","678600",221,100526.093711909,252658.023365458,176063.380129621
"6786002","678600",98,110798.6696876,93256.0856415781,61945.0151443444
"6786003","678600",32,26013.1303218906,61109.5611185422,38499.5728873729
"6786004","678600",188,70243.0597632536,269969.285550757,206779.87518763
"6786005","678600",235,278012.553450572,437127.833293893,178243.809726481
"6786006","678600",58,76791.5501099323,93520.5162838077,51597.3459301417
"6786101","678610",137,343514.878728615,105712.473931332,100166.710522564
"6786201","678620",121,165728.646200781,105327.711970015,96037.4820029234
"6786203","678620",129,184486.321464882,93546.8395508873,90223.5600285692
"6786301","678630",89,102096.892984632,77910.9891580495,62738.5902309148
"6786302","678630",7,4218.70343750995,4028.07669261703,4218.70343750797
"6786303","678630",113,119135.379687753,110858.584087121,72891.6027252254
"6786304","678630",58,112501.46497312,53139.7136758736,39336.7900871867
"6786305","678630",79,234726.350400573,104985.583304426,48116.3649958609
"6786306","678630",76,76875.8424997032,59422.7032107794,46160.4773668932
"6786307","678630",14,33793.6049999911,31026.8702719733,15161.5969442559
"6786401","678640",172,336663.209087373,190116.277794144,139462.719169344
"6786402","678640",290,320012.630321059,252157.49405114,252570.951268289
"6786501","678650",40,82494.3324999623,33194.7718264627,27530.2163062061
"6786502","678650",60,84561.0009375676,51240.7902719502,34472.3351949589
"6786503","678650",43,16868.0118749831,14432.2699138496,14285.4359701293
"6786504","678650",33,35730.390000117,16498.4145723365,18185.2231114817
"6786505","678650",41,34252.985279168,34008.882580235,20224.0424089621
"6786506","678650",53,46384.0914847075,59748.733050237,36367.289754561
"6786507","678650",74,102672.949212383,88883.087270954,28387.053087168
"6786508","678650",61,139896.766023652,107954.185976293,56751.364200008
"6786601","678660",53,37056.6731866214,51419.0615592379,36434.1372879582
"6786602","678660",31,65743.5172495311,49074.2065615297,22067.51547683
"6786603","678660",27,19708.7946875095,16204.0446351889,14943.2819610202
"6786604","678660",16,13688.8449999318,12144.3107928055,12082.2938451193
"6786605","678660",19,9633.98656253144,8712.56081632996,7488.02079745701
"6786606","678660",21,21598.3043750068,11648.1738003018,11402.5009646053
"6786711","678671",7,13725.0581249632,12934.2066560832,10742.7814640727
"6786712","678671",31,15006.1693750359,6370.5019230481,8274.05009231396
"6786713","678671",3,7751.41625002399,6418.09261806752,3902.02052778751
"6786714","678671",15,13140.9546874762,11287.2515822314,10754.931595852
"6786715","678671",30,33230.5565623455,14738.6968627634,29848.2964380907
"6786721","678672",3,30153.4719830628,5831.84544345024,4005.8704608132
"6786722","678672",2,16655.6382751702,9498.33639880054,5216.97005745949
"6786723","678672",2,5837.14812492207,4772.66155849135,5558.78913751688
"6786724","678672",3,14442.6103124768,6168.94966789323,6493.39095840044
"6786725","678672",2,11125.2821874395,9191.34829469142,10748.7022413838
"6786731","678673",40,42358.8678124957,5422.89530399442,12331.508851545
"6786732","678673",2,5591.58781249076,4582.06675075521,3800.59869731698
"6786733","678673",3,6027.17218749598,4950.4406822868,5893.07213429594
"6786734","678673",2,12304.3959375434,10989.5909482306,10977.5109017175
"6786735","678673",16,47273.6743750591,19953.6116559459,21559.5002918562
"6786736","678673",6,13354.1915625418,6813.48608224002,6433.53151151509
"6786741","678674",25,54624.8656248548,5951.27011915483,13818.46962009
"6786742","678674",2,5673.69343746547,3828.03876139037,5286.73531770424
"6786743","678674",2,8361.75562505797,5537.65531853493,7602.55824885727
"6786744","678674",3,7948.03406243399,6082.93088850495,7365.83097516281
"6786745","678674",5,33298.1751312502,9072.41146566952,9932.22658515316
"6786746","678674",4,8312.6571874267,7006.1538589408,6378.00835702056
"6786747","678674",5,14203.2293750704,9261.89665181888,8816.60867363354
"6786751","678675",4,17404.6331250984,6708.80470816605,4813.01001214003
"6786752","678675",8,43022.8662036881,14340.0417401978,10161.2090563026
"6786753","678675",2,6751.85312501155,5810.66837653292,6355.2377064288
"6786754","678675",22,14365.2580522369,12863.9409047295,12299.4455693401
"6786755","678675",6,12815.360000114,8914.363021945,8670.93471711362
"6786761","678676",5,12777.8684375747,10322.9321569196,10621.6463332602
"6786762","678676",4,7922.88656248106,7573.11522924784,7886.29923041659
"6786763","678676",6,10054.4334374517,8363.55507848838,4971.20499935506
"6786764","678676",2,4537.62968751835,3699.29326251262,3687.55984265357
"6786765","678676",3,6576.48468755092,5499.40186681843,6207.30007144716
"6786766","678676",2,8392.27281241957,6469.73770848894,7420.35075500119
"6786801","678680",164,386554.339335075,164042.939557653,143210.103680583
"6786802","678680",96,88467.9759645509,84965.6862734829,75159.9660463639
"6786803","678680",6,12088.5662500584,11159.9259338237,9627.38298674225
"6786804","678680",91,78192.9871418008,69437.5855011223,64597.9728219303
"6786805","678680",87,95174.2400000598,76181.9844521154,61571.59061502
"6786806","678680",37,47067.7034379221,40930.9029255638,33967.3660723749
"6786807","678680",44,85127.9301266158,56818.116174645,44373.6403190569
"6786901","678690",93,92830.0075503509,59353.4288268992,58666.1976022317
"6786902","678690",89,84617.082223136,83745.5241551888,69616.3770881179
"6786903","678690",69,62234.9853119794,50485.8470846945,50962.7889320737
"6786904","678690",46,76758.1400001906,47230.925186364,37589.977763566
"6786905","678690",39,441038.083627618,64551.1605190532,21173.158762093
"6786906","678690",73,109017.703750022,66808.0702263794,58663.2175119532
"6786907","678690",142,167125.049041158,128543.574057712,107534.946866401
"6787001","678700",27,27818.1728124768,25794.7201721161,21891.5184915301
"6787002","678700",84,91690.5556249991,82578.0343629952,62675.3624268573
"6787003","678700",41,18628.749999952,14870.0856348096,14145.7778193917
"6787004","678700",16,6267.8399998825,5442.62525702431,5534.62452820371
"6787005","678700",23,21916.136250034,21350.0790198453,21812.1353569964
"6787101","678710",25,19698.8368749805,17333.9516673683,10525.405507684
"6787102","678710",8,6623.3781250231,5473.04652149696,5891.81756914296
"6787103","678710",23,41917.4965623785,19636.3126769725,13517.7250486013
"6787104","678710",39,47224.4165625051,26371.9484135978,26127.3854976989
"6787105","678710",33,106487.579375166,26562.6784498878,14153.0897972954
"6787106","678710",55,121198.809062613,50759.1237294192,40639.3058819365
"6787107","678710",77,119390.24156218,72883.4717560275,61987.9356698823
"6787211","678721",110,160226.251874816,119189.601459472,76128.0940283264
"6787212","678721",93,73339.8646874428,65629.727199691,61446.3595144534
"6787213","678721",124,101975.686819745,78073.7951826675,79788.2461810016
"6787214","678721",109,91648.2331248447,81002.7636632596,69061.7810987663
"6787221","678722",8,51712.7928125449,10949.1128186378,11005.3415727807
"6787222","678722",6,24907.9787499011,6839.66058065393,7664.27420896954
"6787223","678722",9,19139.4106249483,15773.7025554697,10330.0056498919
"6787224","678722",9,14393.8237500958,11093.5393497363,10697.7215818837
"6787225","678722",6,9274.71062494442,6213.88848352898,7088.06294481486
"6787231","678723",69,52450.5003124711,21091.4440687945,22109.8111972172
"6787232","678723",51,25509.8868749915,16331.3623322584,16775.7048762033
"6787233","678723",54,37550.7334375866,23773.6169691068,19849.3900560167
"6787234","678723",45,25028.9678124841,17813.8971343086,18658.4213073574
"6787241","678724",4,11422.8818750717,7332.73122824344,4649.20495578751
"6787242","678724",3,7043.64812500402,5698.87929357712,6398.93593938858
"6787243","678724",5,9540.44593748008,8270.95593031007,6988.61892818147
"6787244","678724",121,72740.9403126854,56908.8694224433,50076.1222766443
"6787311","678731",114,122374.0199997,91472.5995608249,87326.2013281068
"6787312","678731",91,87632.7306247465,72217.7984247672,72611.1933177628
"6787313","678731",88,80136.9537872039,72141.8067918717,64464.6906829852
"6787314","678731",84,59547.9625000432,49716.4595324099,51152.8882712527
"6787315","678731",87,81502.7109373487,76699.1918748403,66354.9554446785
"6787316","678731",140,107608.575937572,69609.778576092,68460.9267723938
"6787317","678731",84,55053.6906915698,66269.5436134355,67954.1641844711
"6787321","678732",5,9496.90500001609,7482.88122042123,8944.01225211844
"6787322","678732",5,12699.7831250831,11053.8686089093,12544.9195876139
"6787323","678732",4,6333.07687501237,5274.87709447916,6277.29656372499
"6787324","678732",6,9348.71718744561,7879.95195115123,9049.7116717794
"6787325","678732",4,5486.55624999106,4876.85940727795,5404.43584872549
"6787326","678732",4,8291.25437511224,6452.74903731328,6613.50463287532
"6787327","678732",5,8852.01750001125,5453.86251536198,7814.85965543019
"6787331","678733",69,83712.8832838543,64502.318175287,50872.2075400222
"6787332","678733",74,40628.8965623975,33230.3096671888,38533.5823454573
"6787333","678733",11,37444.9821874909,7069.38195201792,6574.45254224766
"6787334","678733",5,20254.3206249829,16166.5385674061,5545.17961312938
"6787335","678733",15,23239.9878123496,18474.7196401912,19050.974989082
"6787411","678741",93,121038.919062637,90209.5379533541,85140.6976479433
"6787412","678741",102,83721.5812111396,77964.2820851985,82919.155622692
"6787413","678741",117,107455.522499949,96065.1120162064,90100.7873370019
"6787414","678741",73,53790.8283737227,47796.7331013596,45869.5631114269
"6787421","678742",56,76298.3294208869,58204.9976159219,45310.535355747
"6787422","678742",42,35380.6400657396,33132.3093324506,30169.2412618834
"6787423","678742",132,128707.522228357,127060.350208391,107557.958763364
"6787424","678742",66,56438.5496874526,50423.4714895662,50866.4833513052
"6787501","678750",118,109590.518437032,129012.029238879,104399.611839098
"6787502","678750",144,154479.187454128,135538.472915546,115127.983881656
"6787503","678750",163,15319.3320106907,220996.076292047,186592.260308598
"6787504","678750",97,157828.312834822,135307.154839452,106241.725483765
"6787505","678750",160,125110.333124586,101273.018152009,98602.2030772861
"6787506","678750",67,253729.040959549,87329.5725206823,70434.5511116552
"6787601","678760",12,22414.362187406,10036.7095490122,7161.13267583396
"6787602","678760",14,10934.3715624928,10261.2913320291,10616.5343056512
"6787603","678760",7,4711.96531250705,4711.96531250705,3822.51431252457
"6787604","678760",20,24198.8706252575,21619.9652237302,17151.8403237988
"6787605","678760",127,165695.731874809,122455.080505906,99709.304778276
"6787606","678760",88,112256.6478146,88778.7026460356,69849.8687583965
"6787607","678760",40,67188.5778123848,50466.2698043628,23815.9234475774
"6787701","678770",105,121277.7824503,61951.3330499141,64506.3507820499
"6787702","678770",102,105610.312720218,86039.7297687684,74602.7467589023
"6787703","678770",36,31582.6800000332,29188.380994713,27811.5816535611
"6787704","678770",17,19924.216248123,23863.1656999335,16488.6038755842
"6787705","678770",27,57040.0491939653,32457.2656412955,21418.8736954675
"6787801","678780",86,87446.7517209981,86725.8542716315,82437.3923017194
"6787802","678780",73,166830.374023281,111582.748536612,87830.0484298336
"6787803","678780",115,66553.0044992436,113056.003971303,117919.768888139
"6787901","678790",19,20590.9528125376,19392.4674640932,18176.5523690499
"6787902","678790",38,19687.9418750559,17811.5912647687,19644.7982079039
"6787903","678790",5,5817.98750006128,4973.22359410755,5764.36429313307
"6787904","678790",6,5486.90187493153,4136.68117352189,4411.45063059812
"6788001","678800",34,24724.1337085441,27296.2883630103,39297.3743933682
"6788002","678800",124,103397.035625088,63840.5564513033,72158.7020573838
"6788003","678800",65,40678.8796873949,34454.3585130151,31647.9681479243
"6788004","678800",65,71146.7587499036,64040.50544457,65943.0627605551
"6788005","678800",19,55719.5411136635,36039.7472313223,15156.8499146347
"6788006","678800",59,51500.1281247665,45433.6118715251,47617.8703800645
"6788007","678800",96,119199.763858696,80550.3891562701,60163.3221423303
"6788101","678810",8,10799.4456251003,9975.19513507349,5387.17075167201
"6788102","678810",32,60217.8968750313,25939.764106456,22279.442014431
"6788103","678810",42,50446.6393750161,39758.9599638261,31788.2132369172
"6788201","678820",53,41706.2062501218,36314.1936112661,29622.0333773218
"6788202","678820",174,159656.947478165,159737.608121821,146075.342309062
"6788203","678820",6,2449.94093744783,2448.50844138514,2436.63701238297
"6788204","678820",35,55316.0975001203,39851.1279483233,38088.9023425044
"6788301","678830",4,2312.99531251565,2181.40621443745,2312.99531251733
"6788302","678830",3,3782.61656249128,3649.58128579333,3782.61656249396
"6788303","678830",9,9181.15906238928,8310.95801258134,9181.15906239454
"6788304","678830",60,45986.0471276447,59287.5821576235,75293.5711453225
"6788305","678830",1,29933.6678893887,0.525715287425555,99.6486867992498
"6788401","678840",18,30681.8390108142,26101.5876671767,17248.373007857
"6788402","678840",17,19342.6783118732,16723.8745191948,11231.1152033074
"6788403","678840",77,146215.077500254,72379.985666917,59075.8322784064
"6788404","678840",3,5470.07375007123,5196.91946870469,4756.61463997047
"6788405","678840",4,4648.31999998353,1987.16953999363,1563.69178429085
"6788406","678840",8,8028.25249996595,4474.46443116665,2516.3102263175
"6788407","678840",8,4651.70937505178,4270.02745725308,4457.12989226786
"6788408","678840",8,5172.135625022,4218.04830513662,4120.78158169985
"6788409","678840",8,4412.29187501199,3130.17521592218,3112.21170595102
"6788501","678850",6,10747.8142756168,9979.00728928705,8653.52495417971
"6788502","678850",6,15382.4400547091,17163.8196517496,13411.8496372346
"6788503","678850",2,8353.16156249866,8021.25918477215,5666.64657877479
"6788504","678850",4,21463.716562571,8968.63028103702,9906.68713409832
"6788505","678850",63,134531.435743826,45580.6259582613,47630.2039092219
"6788506","678850",170,131699.587657352,149677.578019532,120927.784151099
"6788507","678850",120,89271.6846885905,94787.3166036247,102401.009139241
"6788508","678850",46,53427.9649998154,41261.2214651169,36216.1864626706
"6788601","678860",24,135691.392479341,34005.4391980744,14626.8549926422
"6788602","678860",24,8043.19125006301,5954.7908769456,6715.97086418085
"6788603","678860",38,21676.2896874435,16044.8255510482,14174.9452826305
"6788604","678860",15,14385.523124977,10057.6388319537,4703.07715000265
"6788605","678860",17,7375.89812497981,6214.13644382154,5929.56290884878
"6788701","678870",29,57168.7124217525,27209.3287359788,12502.7732796206
"6788702","678870",18,9770.20031249011,8458.48911513638,6879.22956852568
"6788703","678870",24,71111.3913436122,51771.3230106707,7064.76641726948
"6788801","678880",15,8998.00687502092,6083.40199795248,6142.80438599951
"6788802","678880",19,59874.7453125007,13738.7433231058,14052.3135042088
"6788803","678880",26,87503.6134373918,1682.56044961853,16040.1809623709
"6788804","678880",3,6012.58499998786,1664.66834854893,532.977242955734
"6788901","678890",11,40115.1559373746,23061.3303723342,9002.05111863767
"6788902","678890",20,68976.3036110625,32719.4569524889,22316.0577843055
"6788903","678890",30,63669.581875924,39160.2242774425,26078.657298725
"6789001","678900",63,126969.231048074,49093.4665644899,41842.164807497
"6789002","678900",27,496647.665433158,9524.83041385276,21858.7744716332
"6789003","678900",73,82101.4696076834,69525.8622030855,62147.8419481755
"6789004","678900",49,108940.997137896,54177.5265947403,53952.5190716766
"6795701","679570",23,251749.141423769,67558.697409467,56612.0151649813
"6795704","679570",53,169303.534460824,114776.424318737,70678.0132324952
"6795705","679570",11,109117.773025088,13800.443025088,16188.6923708752
"6795801","679580",74,132479.50215503,152475.508235426,123490.047733361
"6795802","679580",92,137993.447397713,218898.503646736,203344.956649942
"6796002","679600",60,159491.896830939,111465.70273397,74298.2702133477
"6796003","679600",89,249699.020785177,153547.347590626,90898.5271866112
"6796102","679610",74,60365.1778063942,118782.260820989,83939.9055977503
"6796103","679610",29,355577.502525598,32746.7264578799,21257.820858599
"6796104","679610",22,67254.3585710218,53365.3122373408,25256.2867436717
"6797201","679720",36,232655.250336397,122454.151626177,42840.3692000139
"6797202","679720",27,137364.405118367,79348.7096753822,66109.3156499993
"6797203","679720",43,197325.716501316,191170.439439592,108707.683100008
"6797301","679730",10,58340.0458264469,14869.0871838903,13014.52430838
"6797302","679730",8,47474.2785579711,35587.8776160285,28595.3508815357
"6797303","679730",92,214818.322563361,187617.005635273,113216.12419185
"6797304","679730",8,16428.4984117988,19571.9500435705,21346.159868265
"6797401","679740",25,199014.563086416,104276.516819244,46702.6611500018
"6797402","679740",5,59135.842576941,22405.3496082216,55.2862463706988
"6797403","679740",37,131958.020066658,87149.4418286123,61877.4121536242
"6797404","679740",56,302424.250864733,141791.456487925,90410.6771526832
"6797405","679740",92,96653.6619196073,134210.323060847,126267.51733668
"6797501","679750",40,255179.469885119,124874.123186264,79111.3140672621
"6797502","679750",37,154631.958187971,30613.2219226633,46203.7468663076
"6797503","679750",133,232145.136627439,135705.793046394,213289.648140264
"6797505","679750",23,355.869602437131,31495.5388202754,35152.6964619356
"6797601","679760",102,120364.577028043,105441.579561198,158760.699949079
"6797602","679760",40,124264.673307878,101722.016728816,89283.3062448459
"6797603","679760",17,101040.219759755,49755.4816039969,40086.2251295965
"6797604","679760",21,101941.945454936,45873.5042223553,41422.6383255688
"6797701","679770",99,5766.47196303972,132989.645780146,144076.975488486
"6797702","679770",75,284428.767888915,145059.450998509,97425.8175386208
"6797703","679770",44,271525.958304141,95432.8211277081,94083.2003999749
"6797801","679780",20,259928.601292029,61935.2031625351,39807.955847046
"6797802","679780",18,115197.648428024,80788.7684085798,52152.0288907519
"6797904","679790",55,270980.21488135,228614.622759639,166216.974750028
"6798401","679840",256,344798.125114297,272399.9853657,209112.945007001
"6798402","679840",97,155572.443636665,180276.209805143,106550.027550456
"6798403","679840",67,87476.8639669591,62565.1012313232,50442.9731404384
"6798501","679850",5,2444.71867360827,37903.74460989,16271.4543096518
"6798502","679850",58,134336.902728684,86231.9609689038,68442.932447396
"6798503","679850",83,139227.111408777,121363.731800806,81111.0507093531
"6798504","679850",149,266720.503561211,224379.323058776,166866.258289503
"6798505","679850",26,260045.131729503,71240.1918125253,29137.6541412165
"6798506","679850",33,183243.884529406,31450.4093948965,21361.5428649337
"6798507","679850",43,17485.4367010174,13709.4921659637,39371.2443938215
"6798508","679850",10,12747.8170531727,9839.56436227176,9177.03509878623
"6798509","679850",54,68835.747179823,45634.5693885912,52980.6960685517
"6798611","679861",50,116488.769833699,46707.1002537582,63471.4958552545
"6798612","679861",23,80944.8993702941,65966.838758566,18251.5141549924
"6798613","679861",42,41304.6725995988,37644.9553411849,37221.861087585
"6798614","679861",78,60502.8428125121,51751.2420502736,55357.3752250323
"6798615","679861",1,10095.5925236994,191.399464972459,76.9357872125693
"6798616","679861",60,175158.628893806,76721.6720259704,64889.7018896881
"6798621","679862",31,63585.1102248803,54677.6492003568,43207.4444797208
"6798622","679862",1,17779.3862421722,183.571419671862,2173.92680587992
"6798623","679862",81,115456.713176831,68473.2844307437,85956.2273071271
"6798625","679862",2,2170.85860164848,1510.60396151135,2110.10961040226
"6798701","679870",140,299549.134159082,207616.496977776,197003.839404642
"6798702","679870",107,130890.502968103,142883.399733859,140553.108169085
"6798703","679870",108,269424.988678676,178175.599185282,170871.675336817
"6798704","679870",98,361234.449043471,203932.786276066,181351.11382997
"6798706","679870",364,53986.4092960879,335720.127546166,316177.267734347
"6798801","679880",3,15401.2765626186,6201.24947512237,5444.62502605241
"6798802","679880",2,14189.1199999005,7474.44048247766,6576.55732236771
"6798803","679880",103,143658.584592015,96699.7790275483,74796.6418559502
"6798804","679880",75,221201.255283538,155739.879691033,79190.616843673
"6798805","679880",4,13198.4168749228,12589.7653191201,12577.1440882711
"6798806","679880",5,25458.4990625996,23451.3093694255,16465.9402604744
"6798901","679890",117,199145.315257285,190089.297844223,178829.209363267
"6798902","679890",118,335731.602017727,150809.977138188,170403.906941099
"6798904","679890",1,24141.9906753927,6230.13583408334,3630.69172131402
"6799011","679901",59,69096.9884076249,76163.4587490451,36008.8292110428
"6799012","679901",36,67647.5259844791,44866.9640097288,31920.7641615386
"6799013","679901",99,162772.47187541,114678.477672871,84920.0506284203
"6799014","679901",143,298644.492812466,213689.383247903,128096.895024035
"6799021","679902",120,173510.763575998,151112.210332691,102869.134404261
"6799022","679902",106,196687.279211996,126397.495239475,97353.3760433156
"6799023","679902",70,140510.990312663,78863.8702646364,64295.3376851566
"6799024","679902",98,135689.766250198,83928.9536192335,59725.4473633367
"6799031","679903",86,133028.735844601,94853.8052472935,70471.5333322046
"6799032","679903",144,157102.990833912,125948.980137238,114556.996207708
"6799033","679903",100,163866.628738053,109626.795411189,73381.8346461662
"6799034","679903",158,93893.9225872364,167203.426511405,120897.373998172
"6799035","679903",62,89277.8776044548,77229.7131812791,47853.7307327971
"6799101","679910",191,577761.976955781,326967.058305579,285333.30775333
"6799102","679910",149,298891.208811511,169191.550872419,141022.750399831
"6799103","679910",179,353066.152176872,301449.13278296,246824.765502681
"6799104","679910",210,279540.351716646,206480.932181641,187505.895725918
"6799211","679921",4,4776.77348811412,17685.9343995131,12505.112089022
"6799212","679921",62,146617.326526498,62849.0756526312,69513.6353556593
"6799213","679921",1,12780.8801218779,11100.8506552532,10718.990877823
"6799214","679921",2,18607.2884374699,15723.3159909354,12985.0400954527
"6799215","679921",2,13590.4621874597,13536.1609873888,9646.20043864653
"6799216","679921",19,37156.478352403,27785.4401954105,18823.928334358
"6799222","679922",5,24168.8140613772,3.19140204177347,15543.4251472586
"6799223","679922",2,10085.7596875038,9490.89829392618,8363.5310174156
"6799224","679922",5,11300.5337500904,10233.8162769265,9668.56832101941
"6799225","679922",108,131790.446266884,168251.049541064,83673.241542163
"6799226","679922",5,8639.46750004042,7839.07053740905,8611.06685936078
"6799227","679922",63,23970.2492373195,111055.099492128,94008.9142364632
"6799231","679923",3,10382.1703124847,9553.68391732313,8908.23965034131
"6799232","679923",5,3112.44267910882,23038.471347362,13340.9749851956
"6799233","679923",2,6000.79093742417,5353.66636779331,5988.02929101749
"6799234","679923",2,10684.1868750788,9833.98637581617,10684.1868750906
"6799235","679923",1,43503.0573511012,8939.69924373614,9559.70490743723
"6799236","679923",3,35221.7508465105,17578.2210181109,12710.4910739409
"6799237","679923",3,16055.5906250309,15154.3741061689,16055.5906250259
"6799238","679923",1,3260.26091344841,6832.27845312693,6904.54875003267
"6799241","679924",2,6615.66156250425,4817.34397922092,4002.61947208599
"6799242","679924",3,9700.38156249002,5109.82450184037,2851.19758207386
"6799243","679924",1,10347.0534373792,9369.55002915917,10347.0534373792
"6799244","679924",1,76150.0471874263,14915.8527390558,8860.35139556229
"6799245","679924",1,16204.2887498783,9311.95153568219,10145.2230466952
"6799246","679924",1,17348.598750105,9572.36959944155,7324.63123803375
"6799247","679924",3,9333.91937489738,9139.29030486569,9333.91937489738
"6799251","679925",7,36273.0924999751,28088.0216372828,12364.5004654992
"6799252","679925",9,74576.8040380972,17893.1381104602,16783.887745687
"6799253","679925",3,30822.4128125533,15146.307621208,12742.9631118182
"6799254","679925",2,13411.5256250137,12285.2607369507,13253.9265358616
"6799255","679925",4,23416.8996874429,15458.7930283078,8932.09056657017
"6799256","679925",2,12012.6356249116,6284.43817934953,5829.18309893471
"6799261","679926",82,99197.6153126508,80233.3354850308,69301.9934257699
"6799262","679926",84,134147.305246844,88597.8950488758,51286.8286480985
"6800201","680020",256,271860.070711527,395478.736495417,345579.431482416
"6800203","680020",133,29556.9095976986,144007.971917936,136368.249875558
"6800311","680031",190,260492.356681516,192761.726970883,149775.251709632
"6800312","680031",361,218223.92224643,254310.62578283,263978.411148143
"6800313","680031",264,307033.963356485,301075.441676928,291201.130126679
"6800321","680032",410,209187.364361414,345033.611139758,312880.284525321
"6800322","680032",340,452789.797103781,227087.373015478,268578.105862993
"6800323","680032",185,240447.857594023,139840.253575291,144193.362841825
"6800324","680032",303,9794.45695070922,217837.591807845,273823.026849474
"6800411","680041",1048,378952.018214278,235241.863395752,538541.504736735
"6800412","680041",296,20405.6218639653,216255.734867559,234473.716837858
"6800413","680041",143,123301.360893284,120274.374165341,97625.1580750131
"6800414","680041",61,73274.3156250082,69271.6609504627,54000.5625626331
"6800415","680041",145,184375.84562533,153626.41446234,123465.555609954
"6800416","680041",171,73668.2722932586,67221.1699625964,65902.0455384368
"6800417","680041",167,158187.150475889,155907.609643823,122244.908881053
"6800418","680041",91,36576.3556249216,33791.063144012,36439.3740967665
"6800421","680042",150,162441.48702918,128055.619900793,80126.5335068758
"6800422","680042",134,113115.584002571,70754.0687472532,47738.6898778616
"6800423","680042",227,299820.215823605,180962.286545771,181828.411162114
"6800424","680042",146,212411.922906639,113436.20005691,103761.682890603
"6800425","680042",265,200297.308890362,222842.468114283,224772.130127871
"6800426","680042",19,108131.785937439,20.4479643261584,8750.96492466994
"6800427","680042",126,356615.954999838,99030.2324455692,76761.801364575
"6800501","680050",225,94438.1071604341,176841.926294063,190378.007660813
"6800502","680050",185,168761.599439172,125518.417882996,150704.509981496
"6800503","680050",75,152687.23719493,74290.3620445935,59991.4757800578
"6800504","680050",102,153790.529895462,105317.734342588,85760.5249792309
"6800601","680060",274,93585.4464506418,262165.583976264,246206.269817764
"6800602","680060",171,148682.449395544,178028.642670041,168272.107368458
"6800603","680060",126,201718.905265573,149930.567803209,113159.420604196
"6800604","680060",54,183696.870467247,75188.6707668529,41213.8050899873
"6800701","680070",650,64793.7801106563,250886.941007329,495003.07340718
"6800702","680070",104,199994.5097785,80389.8801224584,71390.5399156011
"6800703","680070",97,105753.297198617,72069.5276151396,88324.0692345113
"6800811","680081",278,336115.118145794,242125.56441404,190249.036250311
"6800812","680081",493,142012.892271235,312480.622726718,416413.965289353
"6800813","680081",126,200376.285560571,131865.865977809,119357.343871609
"6800814","680081",357,73836.6557179838,288162.688267404,317368.477935532
"6800821","680082",74,52842.6849998515,47019.1280120355,36596.1259699237
"6800822","680082",77,39834.6159376502,30045.8457391794,32230.0195125792
"6800823","680082",71,70545.9603884406,46496.2645640745,34057.0866128408
"6800824","680082",143,107737.635653264,90117.1016156733,78120.3186222457
"6800825","680082",65,91419.1729618655,64416.3501737519,63852.1173832262
"6800831","680083",73,135453.124381508,46213.8526901891,58376.4783935924
"6800832","680083",194,210593.533059024,103300.005779115,144656.101154009
"6800833","680083",119,2647.95702803592,20297.8194336276,82379.8736955587
"6800834","680083",144,206787.919305384,91905.4579288011,90822.0190523881
"6800901","680090",101,123901.483186774,153023.226788126,154228.213334366
"6800902","680090",62,141420.204664852,117177.913997803,73173.2945245226
"6800903","680090",295,93575.8571640435,248716.767779861,202404.167437691
"6800904","680090",389,213931.307821673,335439.744211853,305284.603389799
"6800905","680090",83,146645.645343495,154702.980955297,89514.9697605964
"6800906","680090",31,231134.221144349,63285.2859530041,37315.2645943901
"6805801","680580",139,222495.204514156,172804.195076373,198314.269434087
"6805802","680580",126,286201.721235259,164161.051083715,115389.855814127
"6805803","680580",113,129762.141535651,116245.973059589,102979.609995373
"6805804","680580",94,253535.03021325,31881.8795999907,66204.4575500371
"6805805","680580",237,117989.251734156,42213.382318258,81341.3149616116
"6805806","680580",154,169922.09051744,151196.623446449,130153.714151632
"6805807","680580",132,64071.0368480468,59298.8767445727,59083.070332126
"6805902","680590",439,427817.652001741,301587.039252923,455457.061136998
"6805903","680590",697,486769.502145058,365621.674749472,533633.413860468
"6806001","680600",91,349871.311995665,145895.373466213,156762.211864612
"6806002","680600",23,44333.410855073,75923.4789124805,68809.6286691623
"6806005","680600",36,253874.317262101,72245.9158579856,54488.9779499883
"6806101","680610",142,190539.537282363,150042.477704182,198414.616649126
"6806102","680610",51,116322.604332648,47144.3280057646,90359.1011988871
"6806201","680620",80,261628.705562226,196176.767037271,138916.871942849
"6806202","680620",49,275483.481589877,189394.050157245,119086.698607195
"6807501","680750",123,83402.5815625079,73322.3521926344,77541.2294117871
"6807502","680750",126,98664.8396873791,90873.3666845509,85948.6908785662
"6807503","680750",158,109098.145188475,117868.340644371,102853.112289659
"6807504","680750",192,185534.757812969,155024.884867526,138520.153381822
"6807505","680750",97,89930.7087499909,61000.2252277322,62774.1620015695
"6807506","680750",114,89064.0527446005,72984.6455431189,74167.3604506794
"6807601","680760",108,90949.6131250274,78959.8363076777,84624.5454074401
"6807602","680760",91,97083.85281509,98972.2796661407,78920.257559737
"6807603","680760",94,83154.1029501036,70387.2538113042,62050.8069986569
"6807604","680760",136,86206.0046762675,103083.93670145,90055.2587535978
"6807605","680760",88,74128.8584374413,69444.4870823286,67136.6472306742
