"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area","TOTAL_POP","N_ADRESY_R","CLC_area_R","UA_area_R","BDOT_area_R","POP_REJ"
"6744042","674404",5,14835.3812500499,12364.4377312274,9055.18725545154,255,144,224004.835000179,151078.171625128,119870.552344943,2061
"6744043","674404",1,7506.87562502362,6597.80523485663,6320.29813996923,371,144,224004.835000179,151078.171625128,119870.552344943,2061
"6744044","674404",2,17540.3934374396,12889.3593250376,3610.94230478234,105,144,224004.835000179,151078.171625128,119870.552344943,2061
"6744045","674404",48,43249.3484375628,37885.8234864752,36015.9638296758,159,144,224004.835000179,151078.171625128,119870.552344943,2061
"6744046","674404",5,15151.3312499621,12328.8057259343,9606.9751303848,333,144,224004.835000179,151078.171625128,119870.552344943,2061
"6744047","674404",2,15856.5596875994,10522.9040160849,6878.23088382659,313,144,224004.835000179,151078.171625128,119870.552344943,2061
"6744048","674404",73,66806.3906249502,40085.294437886,38136.4596670847,176,144,224004.835000179,151078.171625128,119870.552344943,2061
"6744051","674405",3,7589.41718744487,5971.09694936057,6065.64099916269,273,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744052","674405",1,8846.9109376315,6242.77350188643,7017.00424445809,279,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744053","674405",2,10409.2543749101,9406.89422302616,4679.31716753542,287,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744054","674405",1,14260.8974999655,12593.1524580519,8694.52787401911,374,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744055","674405",4,9216.48125004629,7881.9184589088,8681.59984122706,271,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744056","674405",90,155761.105275549,72069.507523457,81794.845955714,397,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744057","674405",3,12687.5406250529,10151.8033266186,6824.40180603525,262,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744058","674405",1,9954.53812494548,8621.74572965139,6479.73325808018,270,105,228726.145275546,132938.892170961,130237.071146232,2413
"6744061","674406",1,7612.69781248458,5969.65317835686,5942.50538341915,215,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744062","674406",2,27145.6534273608,7501.47062163477,15226.114617324,229,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744063","674406",1,6587.65218758858,5720.54103010893,5224.1151687696,187,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744064","674406",1,6068.35437502374,5845.60426895184,5108.30674684388,222,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744065","674406",1,14687.5718749774,10802.3182440622,3614.88499138108,188,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744066","674406",1,14981.1678124948,5230.21872725974,5853.74877232518,225,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744067","674406",1,5097.27218746394,4952.66714746598,5092.65725814812,214,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744068","674406",1,12206.2087499853,9217.59659903201,5068.52112622606,225,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744069","674406",1,25989.9025000446,15431.6996555341,6305.05275144672,270,10,120376.480927424,70671.7694724065,57435.9068158838,1975
"6744071","674407",1,5230.45093749959,4840.76910713874,5230.45093749959,176,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744072","674407",2,11177.5931250416,8890.24297309434,7029.90059274682,185,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744073","674407",1,5400.68156248306,4693.9645003622,4610.28821860232,205,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744074","674407",1,6232.53875010554,5817.9828068479,6107.7019237323,233,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744075","674407",1,10120.2424999252,8781.87940577912,6026.04255000484,241,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744076","674407",1,11202.5384374838,10049.4348057748,7432.86535379651,263,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744077","674407",1,10980.6521874219,9699.61997596169,5679.09306296585,261,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744078","674407",3,45760.0015625954,11221.2070724351,4917.415070588,223,11,106104.699062556,63995.1006473939,47033.7577099362,1787
"6744081","674408",4,12637.1956250095,4927.63513192977,5401.97823684942,199,36,125659.815625047,59638.092728804,58940.730356162,1712
"6744082","674408",4,17640.3646875978,11414.3465885222,9411.14072778427,430,36,125659.815625047,59638.092728804,58940.730356162,1712
"6744083","674408",8,32148.4731249455,25640.7895810984,22050.674497814,392,36,125659.815625047,59638.092728804,58940.730356162,1712
"6744084","674408",14,36133.8978125174,12538.2425151376,11765.4514190454,417,36,125659.815625047,59638.092728804,58940.730356162,1712
"6744085","674408",4,21428.2968750317,1746.9446394667,6498.50123379566,156,36,125659.815625047,59638.092728804,58940.730356162,1712
"6744086","674408",2,5671.58749994542,3370.13427264942,3812.98424087325,118,36,125659.815625047,59638.092728804,58940.730356162,1712
"6744091","674409",3,26176.5643749014,15055.3612865171,3194.00772146825,333,4,32962.2662499007,20918.6503988161,6430.32587598768,631
"6744092","674409",1,6785.70187499933,5863.28911229898,3236.31815451942,298,4,32962.2662499007,20918.6503988161,6430.32587598768,631
"6744101","674410",3,24899.7403125823,10928.8065851333,9233.39041774627,507,16,105341.720312473,55340.4029184724,32127.362546281,2155
"6744102","674410",1,33092.1956249615,16206.2881569627,3584.7161930942,448,16,105341.720312473,55340.4029184724,32127.362546281,2155
"6744103","674410",3,10967.9390624908,9381.80696049081,8073.8701083152,279,16,105341.720312473,55340.4029184724,32127.362546281,2155
"6744104","674410",5,17590.5268749983,3479.11044835686,5387.0374837023,313,16,105341.720312473,55340.4029184724,32127.362546281,2155
"6744105","674410",2,8964.55999991483,7375.0432454801,3257.08794348815,303,16,105341.720312473,55340.4029184724,32127.362546281,2155
"6744106","674410",2,9826.75843752548,7969.34752204867,2591.26039993489,305,16,105341.720312473,55340.4029184724,32127.362546281,2155
"6744201","674420",3,0,4921.83745472692,4234.48685401774,6,3,0,4921.83745472692,4234.48685401774,6
"6744401","674440",27,49555.7286813343,43694.640965536,35400.4769239935,41,27,49555.7286813343,43694.640965536,35400.4769239935,41
"6744501","674450",25,33954.4851645832,31912.2232198161,30688.6977462551,240,206,182990.485734865,120273.947904657,126657.545370587,895
"6744502","674450",55,58370.5605696663,21333.8701991154,20682.1139401078,201,206,182990.485734865,120273.947904657,126657.545370587,895
"6744503","674450",12,20297.9687191975,18786.3430237402,16357.8401961673,124,206,182990.485734865,120273.947904657,126657.545370587,895
"6744504","674450",78,37627.9299999401,33298.5757387704,37588.329305756,240,206,182990.485734865,120273.947904657,126657.545370587,895
"6744505","674450",36,32739.5412814775,14942.9357232145,21340.564182301,90,206,182990.485734865,120273.947904657,126657.545370587,895
"6744601","674460",8,33906.1615211661,20012.119444261,7384.27518335575,278,34,93836.4189625274,68243.0596509971,30632.7592191934,897
"6744602","674460",8,37828.666340596,27652.8259915956,10815.0927092156,382,34,93836.4189625274,68243.0596509971,30632.7592191934,897
"6744603","674460",18,22101.5911007652,20578.1142151405,12433.3913266221,237,34,93836.4189625274,68243.0596509971,30632.7592191934,897
"6744901","674490",2,86176.6013287548,19744.1668487342,13041.1708364784,491,7,125502.297163979,51015.4258860506,35004.6069854398,1386
"6744902","674490",2,10575.9743751539,8904.53836384363,4824.04027209516,198,7,125502.297163979,51015.4258860506,35004.6069854398,1386
"6744903","674490",1,14864.2473975294,11578.0687420229,5725.50316937399,257,7,125502.297163979,51015.4258860506,35004.6069854398,1386
"6744904","674490",1,11308.8128124913,8711.10127867621,8837.23145744277,313,7,125502.297163979,51015.4258860506,35004.6069854398,1386
"6744905","674490",1,2576.66125004948,2077.55065277364,2576.66125004948,127,7,125502.297163979,51015.4258860506,35004.6069854398,1386
"6745001","674500",19,46551.7471876321,34074.9307486798,22295.9402651206,301,116,201992.397812732,155148.30389719,135036.349136869,1687
"6745002","674500",20,13015.7737500966,12675.3719102554,12370.0428535908,315,116,201992.397812732,155148.30389719,135036.349136869,1687
"6745003","674500",45,71219.5121874418,61316.6789153055,47762.3466598847,190,116,201992.397812732,155148.30389719,135036.349136869,1687
"6745004","674500",4,12253.9631249495,10809.7022880083,9368.4551667308,427,116,201992.397812732,155148.30389719,135036.349136869,1687
"6745005","674500",5,19580.9703124948,18287.8686770493,10065.6411806378,182,116,201992.397812732,155148.30389719,135036.349136869,1687
"6745006","674500",23,39370.4312501177,17983.7513578921,33173.9230109045,272,116,201992.397812732,155148.30389719,135036.349136869,1687
"6745101","674510",41,93100.3471150582,48991.0687948429,27604.8928024413,106,151,240435.861614874,174262.764800617,124843.470319348,659
"6745102","674510",59,65946.9063750377,61679.2536117027,52827.8320125431,323,151,240435.861614874,174262.764800617,124843.470319348,659
"6745103","674510",51,81388.6081247777,63592.4423940714,44410.745504364,230,151,240435.861614874,174262.764800617,124843.470319348,659
"6745201","674520",16,43949.438823848,26106.3679981012,20140.2705434915,65,16,43949.438823848,26106.3679981012,20140.2705434915,65
"6745301","674530",73,104998.450000025,47746.9018609993,50865.1726136873,221,73,104998.450000025,47746.9018609993,50865.1726136873,221
"6745411","674541",3,4736.2243749965,4554.93386885046,3814.37499873061,67,23,77021.7581249682,38644.6945395332,24872.8833239282,1155
"6745412","674541",2,15720.0924999155,13140.9390884038,8276.28545719088,449,23,77021.7581249682,38644.6945395332,24872.8833239282,1155
"6745413","674541",6,42572.9884375111,8519.30824220274,6084.93213078566,264,23,77021.7581249682,38644.6945395332,24872.8833239282,1155
"6745414","674541",12,13992.452812545,12429.5133400762,6697.29073722102,375,23,77021.7581249682,38644.6945395332,24872.8833239282,1155
"6745421","674542",2,25214.0540623609,12216.7695602125,8881.72960009349,328,8,82137.1746874345,48163.8047791748,30921.2183992924,1226
"6745422","674542",2,33835.5509373816,15605.0391535216,4290.72184890909,219,8,82137.1746874345,48163.8047791748,30921.2183992924,1226
"6745423","674542",1,8134.4090626142,7912.18952688936,7856.89913893887,307,8,82137.1746874345,48163.8047791748,30921.2183992924,1226
"6745424","674542",1,7138.34062503651,5956.22433292038,6941.06079862488,253,8,82137.1746874345,48163.8047791748,30921.2183992924,1226
"6745425","674542",2,7814.82000004128,6473.58220563101,2950.80701272609,119,8,82137.1746874345,48163.8047791748,30921.2183992924,1226
"6745501","674550",33,132823.501562461,27824.4158120348,20053.2160972416,102,63,172153.986562498,63024.7497040598,44793.8064712592,194
"6745502","674550",30,39330.4850000367,35200.3338920251,24740.5903740175,92,63,172153.986562498,63024.7497040598,44793.8064712592,194
"6745601","674560",96,66975.9637498378,55897.2532012439,60294.804288818,345,289,179363.370595983,164622.437234077,169898.815843825,1039
"6745602","674560",146,94482.6055961344,92835.3767585277,91718.3937030596,468,289,179363.370595983,164622.437234077,169898.815843825,1039
"6745603","674560",47,17904.8012500112,15889.8072743057,17885.6178519471,226,289,179363.370595983,164622.437234077,169898.815843825,1039
"6745701","674570",108,80479.1012500189,65643.3623271008,62463.8473788818,412,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745702","674570",123,81146.5043750359,73606.2777534309,73960.1032604839,431,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745703","674570",9,8022.63562501594,7227.2875868082,5407.19170249358,186,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745704","674570",6,5093.03593743965,4073.44646671214,5061.91890264984,212,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745705","674570",6,5552.54937504977,4971.97050842002,5068.95705538915,194,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745706","674570",6,4622.57406245917,4546.74461459939,4306.97322145754,195,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745707","674570",6,4647.76187502965,4268.58692534512,4647.76187502965,207,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745708","674570",7,28963.389375018,12796.5456431928,5541.77342797691,201,271,218527.551875067,177134.221825609,166458.526824362,2038
"6745801","674580",36,53016.1509374771,30104.62074721,10808.7021389039,129,108,146837.76093756,109532.488263649,72200.7663473377,1248
"6745802","674580",39,47134.6637501778,38461.9514537599,23335.8217071623,518,108,146837.76093756,109532.488263649,72200.7663473377,1248
"6745803","674580",16,13540.8128124797,13032.3777789426,12012.6421694318,230,108,146837.76093756,109532.488263649,72200.7663473377,1248
"6745804","674580",12,14318.8546875012,12329.1774833711,14171.7941094952,203,108,146837.76093756,109532.488263649,72200.7663473377,1248
"6745805","674580",5,18827.2787499244,15604.3608003653,11871.8062223445,168,108,146837.76093756,109532.488263649,72200.7663473377,1248
"6745901","674590",129,299784.993068393,33302.9695939534,229143.771087958,213,129,299784.993068393,33302.9695939534,229143.771087958,213
"6746001","674600",24,156530.5110742,15354.0071937529,12640.5880443921,16,26,171529.55763671,28896.2850378642,19555.2005753885,869
"6746002","674600",1,5691.13624999672,5030.5063925724,1917.4354552665,294,26,171529.55763671,28896.2850378642,19555.2005753885,869
"6746003","674600",1,4971.06093747448,4512.90323636151,2201.34188761306,279,26,171529.55763671,28896.2850378642,19555.2005753885,869
"6746004","674600",0,4336.84937503934,3998.8682151774,2795.83518811688,280,26,171529.55763671,28896.2850378642,19555.2005753885,869
"6746101","674610",5,43270.5046949474,0,1117.39095000038,10,5,43270.5046949474,0,1117.39095000038,10
"6746201","674620",27,41537.0115603991,32060.9068653771,15247.5939100112,89,66,73585.8220415027,72273.096055587,39028.6528648656,194
"6746202","674620",39,32048.8104811036,40212.18919021,23781.0589548545,105,66,73585.8220415027,72273.096055587,39028.6528648656,194
"6746301","674630",2,3019.81270548282,5666.57098790392,2856.17360574234,157,138,93805.2587908006,92556.4195789711,76950.7124685313,979
"6746302","674630",116,58631.2857729103,70503.3037423554,61642.442412362,436,138,93805.2587908006,92556.4195789711,76950.7124685313,979
"6746303","674630",14,28022.4862499542,12306.2425797916,8695.50760722923,183,138,93805.2587908006,92556.4195789711,76950.7124685313,979
"6746304","674630",6,4131.67406245321,4080.30226892023,3756.58884319771,203,138,93805.2587908006,92556.4195789711,76950.7124685313,979
"6746401","674640",24,115929.231837788,68487.211676747,9088.69723265233,46,24,115929.231837788,68487.211676747,9088.69723265233,46
"6746501","674650",111,41214.914356675,36002.8612888462,39024.8215123959,333,215,111516.072520761,79797.9282106495,78784.3743815526,630
"6746502","674650",104,70301.158164086,43795.0669218033,39759.5528691566,297,215,111516.072520761,79797.9282106495,78784.3743815526,630
"6746601","674660",125,156608.204999315,87069.4075132218,95169.085021721,138,125,156608.204999315,87069.4075132218,95169.085021721,138
"6746701","674670",245,281768.007608,156318.847670022,149829.090629161,324,245,281768.007608,156318.847670022,149829.090629161,324
"6746801","674680",86,92012.902187505,78749.8710143132,73277.8757557555,449,94,151636.347526754,88902.4687667428,84024.1739691114,839
"6746802","674680",8,59623.4453392487,10152.5977524295,10746.2982133559,390,94,151636.347526754,88902.4687667428,84024.1739691114,839
"6747101","674710",1,0,0,0,5,1,0,0,0,5
"6747201","674720",3,0,3554.37896115985,3872.80657994677,16,3,0,3554.37896115985,3872.80657994677,16
"6747401","674740",1,0,10680.2162002157,7183.45987005648,3,1,0,10680.2162002157,7183.45987005648,3
"6747601","674760",136,59140.7165899267,45883.8054943704,48271.695019456,418,205,110783.143512956,156780.484651042,82284.7674782503,636
"6747602","674760",69,51642.4269230291,110896.679156672,34013.0724587943,218,205,110783.143512956,156780.484651042,82284.7674782503,636
"6747801","674780",71,70246.0953126848,38436.4802944383,42860.1545419705,193,71,70246.0953126848,38436.4802944383,42860.1545419705,193
"6747901","674790",57,59267.437812553,53005.3887301914,45208.7896701684,119,135,212504.94375017,126641.969681731,99411.221964936,303
"6747902","674790",28,108753.867500041,32618.9737267877,16903.678556392,60,135,212504.94375017,126641.969681731,99411.221964936,303
"6747903","674790",50,44483.6384375766,41017.607224752,37298.7537383756,124,135,212504.94375017,126641.969681731,99411.221964936,303
"6748001","674800",2,36107.2615623729,15569.9288108592,3138.81119067257,269,3,62659.498437364,26655.4283620731,6892.84178164916,573
"6748002","674800",1,26552.2368749911,11085.4995512139,3754.03059097659,304,3,62659.498437364,26655.4283620731,6892.84178164916,573
"6748101","674810",2,35093.2706250691,14048.439431637,3456.8734789642,316,3,40228.4043750622,18335.3791032789,8588.49360219986,487
"6748102","674810",1,5135.13374999308,4286.93967164186,5131.62012323565,171,3,40228.4043750622,18335.3791032789,8588.49360219986,487
"6748201","674820",1,10454.6421875062,8583.36855005422,9157.18946183566,323,6,63538.8047315896,28484.9283562651,23203.5423594149,964
"6748202","674820",2,20654.0475440851,6703.49900816998,4124.74826748762,316,6,63538.8047315896,28484.9283562651,23203.5423594149,964
"6748203","674820",3,32430.1149999984,13198.0607980409,9921.60463009158,325,6,63538.8047315896,28484.9283562651,23203.5423594149,964
"6748301","674830",1,14029.9071875971,10323.1228982056,7289.40706564742,395,13,81656.1525001263,46252.8671077328,50446.9203734668,1174
"6748302","674830",1,6118.27312500344,5973.30761724487,6070.7805998456,168,13,81656.1525001263,46252.8671077328,50446.9203734668,1174
"6748303","674830",1,4963.43812498217,4375.68599418376,4729.14935166202,153,13,81656.1525001263,46252.8671077328,50446.9203734668,1174
"6748304","674830",1,11005.6950000469,5995.70124584279,6925.94112184233,296,13,81656.1525001263,46252.8671077328,50446.9203734668,1174
"6748305","674830",9,45538.8390624967,19585.0493522558,25431.6422344694,162,13,81656.1525001263,46252.8671077328,50446.9203734668,1174
"6748401","674840",1,16309.7675000298,12049.0746645406,13069.7938309426,296,4,62998.4615283961,27505.8125885382,26662.7045338566,717
"6748402","674840",2,36911.075278528,6284.52304646524,3822.84615923092,234,4,62998.4615283961,27505.8125885382,26662.7045338566,717
"6748403","674840",1,9777.61874983832,9172.21487753238,9770.06454368308,187,4,62998.4615283961,27505.8125885382,26662.7045338566,717
"6748501","674850",2,23902.4400000224,6375.76285554841,7623.90187334537,275,5,47860.606562602,19656.2886489418,23947.4166671389,1066
"6748502","674850",1,8154.85031250864,4093.32625065852,4182.18851402751,293,5,47860.606562602,19656.2886489418,23947.4166671389,1066
"6748503","674850",1,6272.44749996811,4913.06572303188,6123.24962960376,152,5,47860.606562602,19656.2886489418,23947.4166671389,1066
"6748504","674850",1,9530.86875010282,4274.13381970301,6018.07665016223,346,5,47860.606562602,19656.2886489418,23947.4166671389,1066
"6748601","674860",1,17306.308427498,5732.16954757756,3959.20999224225,149,5,97364.6966730631,14636.362577122,9929.01807344634,527
"6748602","674860",3,19808.3706328308,3072.85344531044,2854.23956792091,174,5,97364.6966730631,14636.362577122,9929.01807344634,527
"6748603","674860",1,60250.0176127344,5831.33958423397,3115.56851328317,204,5,97364.6966730631,14636.362577122,9929.01807344634,527
"6748701","674870",2,50147.939999959,10409.9035365038,16020.9446483758,444,4,91820.6049999291,27625.3995498461,25134.7757590185,1154
"6748702","674870",1,13031.4321875535,5327.13875359889,6046.14689940657,415,4,91820.6049999291,27625.3995498461,25134.7757590185,1154
"6748703","674870",1,28641.2328124166,11888.3572597434,3067.68421123618,295,4,91820.6049999291,27625.3995498461,25134.7757590185,1154
"6748801","674880",2,7750.49343752116,4288.97844779299,4848.47707443797,179,3,15081.6696875393,9446.37649510609,10234.912651614,547
"6748802","674880",1,7331.17625001818,5157.39804731309,5386.43557717605,368,3,15081.6696875393,9446.37649510609,10234.912651614,547
"6748901","674890",1,4467.47093748189,3753.69908461577,4158.95171089176,247,5,36605.9731251031,20954.9147936007,20832.0437220075,1126
"6748902","674890",1,15227.4353126225,12141.8249467232,8414.9067711113,570,5,36605.9731251031,20954.9147936007,20832.0437220075,1126
"6748903","674890",3,16911.0668749987,5059.39076226167,8258.18524000444,309,5,36605.9731251031,20954.9147936007,20832.0437220075,1126
"6749001","674900",3,45842.6337498974,5897.963325385,4685.31796003206,228,5,63614.5615623948,15738.1797166947,16338.6434622999,1066
"6749002","674900",1,11351.3359374438,4461.15773669526,5557.65257225744,421,5,63614.5615623948,15738.1797166947,16338.6434622999,1066
"6749003","674900",1,6420.59187505364,5379.05865461446,6095.67293001036,417,5,63614.5615623948,15738.1797166947,16338.6434622999,1066
"6749101","674910",4,62375.5494300723,3975.43392601167,3836.32298538953,154,8,101131.344813767,31261.4419637893,17210.646643364,1269
"6749102","674910",1,14673.2841337197,5083.14694727724,2231.5200516723,305,8,101131.344813767,31261.4419637893,17210.646643364,1269
"6749103","674910",1,8002.99656247784,7760.86220632866,2915.5775558179,264,8,101131.344813767,31261.4419637893,17210.646643364,1269
"6749104","674910",1,6958.62781247537,6178.29128236719,4257.88960305155,290,8,101131.344813767,31261.4419637893,17210.646643364,1269
"6749105","674910",1,9120.8868750222,8263.70760180458,3969.33644743275,256,8,101131.344813767,31261.4419637893,17210.646643364,1269
"6749201","674920",1,9771.05406251017,8079.13863140666,3418.81300216843,136,15,61586.5081253207,30668.5256859223,14667.6830204025,1046
"6749202","674920",1,8252.44375000606,6956.66027713334,3400.41049700348,196,15,61586.5081253207,30668.5256859223,14667.6830204025,1046
"6749203","674920",3,21036.5625000833,3842.58824387492,4921.46239065379,390,15,61586.5081253207,30668.5256859223,14667.6830204025,1046
"6749204","674920",10,22526.4478127211,11790.1385335074,2926.99713057679,324,15,61586.5081253207,30668.5256859223,14667.6830204025,1046
"6749301","674930",1,7200.81906248815,7162.28037824802,2354.78761638943,290,4,31516.3981250898,28864.4359681925,12175.9322428946,1308
"6749302","674930",1,9103.90812502988,6900.76146117688,4351.01458101839,346,4,31516.3981250898,28864.4359681925,12175.9322428946,1308
"6749303","674930",1,10998.7703125515,10830.4993314364,1514.89966268471,345,4,31516.3981250898,28864.4359681925,12175.9322428946,1308
"6749304","674930",1,4212.90062502027,3970.89479733119,3955.23038280208,327,4,31516.3981250898,28864.4359681925,12175.9322428946,1308
"6749401","674940",1,5824.99968758505,4950.69547319879,3480.80848146028,279,6,64729.4184373238,35210.7008239917,17918.3198519561,1027
"6749402","674940",2,17122.0134373549,7777.91592237412,4599.33382882594,282,6,64729.4184373238,35210.7008239917,17918.3198519561,1027
"6749403","674940",1,20420.8790623939,11303.1558982492,5169.3605976633,243,6,64729.4184373238,35210.7008239917,17918.3198519561,1027
"6749404","674940",2,21361.5262499899,11178.9335301695,4668.81694400654,223,6,64729.4184373238,35210.7008239917,17918.3198519561,1027
"6749501","674950",21,190331.15343768,12867.6038073711,36825.3842126557,29,21,190331.15343768,12867.6038073711,36825.3842126557,29
"6749611","674961",4,50045.4265623819,18911.9342239171,66.2043953939574,0,103,190327.394375006,120589.24747361,88871.2185345089,1748
"6749612","674961",1,7762.86812505405,6342.55534427792,7744.78898181324,285,103,190327.394375006,120589.24747361,88871.2185345089,1748
"6749613","674961",1,9741.18312494116,7373.85136308445,5711.57362384962,321,103,190327.394375006,120589.24747361,88871.2185345089,1748
"6749614","674961",1,14878.1121874978,13949.3320741229,9601.22025349161,548,103,190327.394375006,120589.24747361,88871.2185345089,1748
"6749615","674961",2,18336.486874951,11001.7100415123,8496.2545580366,266,103,190327.394375006,120589.24747361,88871.2185345089,1748
"6749616","674961",94,89563.3175001802,63009.8644266956,57251.1767219238,328,103,190327.394375006,120589.24747361,88871.2185345089,1748
"6749621","674962",6,178542.290625205,9455.08556029691,7537.13338869921,209,10,216274.741562506,28344.4357921285,26679.0436711328,1236
"6749622","674962",1,8107.94625002611,7432.53325966013,7072.14036397677,368,10,216274.741562506,28344.4357921285,26679.0436711328,1236
"6749623","674962",2,23750.1878122971,6580.81337263249,6435.68936296087,322,10,216274.741562506,28344.4357921285,26679.0436711328,1236
"6749624","674962",1,5874.3168749779,4876.00359953893,5634.08055549595,337,10,216274.741562506,28344.4357921285,26679.0436711328,1236
"6749701","674970",3,16108.4212498814,8218.14783797617,6272.69939607249,276,21,146345.125624998,58527.1321525908,35782.5407068835,2001
"6749702","674970",1,16865.4671876542,7392.03489813441,5735.35515414501,282,21,146345.125624998,58527.1321525908,35782.5407068835,2001
"6749703","674970",4,15620.9403125234,9113.61095420644,8684.91470324635,316,21,146345.125624998,58527.1321525908,35782.5407068835,2001
"6749704","674970",1,17305.0037499741,6621.63901750534,2394.29680391499,257,21,146345.125624998,58527.1321525908,35782.5407068835,2001
"6749705","674970",1,21322.7496873797,7493.84736273019,4509.08339547832,312,21,146345.125624998,58527.1321525908,35782.5407068835,2001
"6749706","674970",7,28888.1515625771,13170.3609833556,4257.23510306026,271,21,146345.125624998,58527.1321525908,35782.5407068835,2001
"6749707","674970",4,30234.3918750081,6517.49109868262,3928.95615096606,287,21,146345.125624998,58527.1321525908,35782.5407068835,2001
"6749801","674980",1,11893.9334374715,9963.40072040349,7819.53362928797,312,8,119585.447500099,51766.5202585671,40310.5722153408,1711
"6749802","674980",1,7668.18374999985,7041.3191794679,7668.18374999985,240,8,119585.447500099,51766.5202585671,40310.5722153408,1711
"6749803","674980",1,25935.4550000932,15914.6667952427,8854.0634045765,425,8,119585.447500099,51766.5202585671,40310.5722153408,1711
"6749804","674980",1,6272.2806249971,5515.77302801702,6272.2806249971,180,8,119585.447500099,51766.5202585671,40310.5722153408,1711
"6749805","674980",1,17773.0978125571,7430.51451921184,5462.06740767142,261,8,119585.447500099,51766.5202585671,40310.5722153408,1711
"6749806","674980",3,50042.4968749806,5900.84601622414,4234.44339880799,293,8,119585.447500099,51766.5202585671,40310.5722153408,1711
"6749901","674990",2,39909.8193748556,21858.959357799,10568.752103355,503,4,53262.6521873618,24630.2245895611,13813.1264361798,646
"6749902","674990",2,13352.8328125062,2771.26523176208,3244.37433282472,143,4,53262.6521873618,24630.2245895611,13813.1264361798,646
"6750001","675000",1,8990.76437493786,6104.43778248291,3474.82096192095,275,4,29344.2518749585,20366.1914693923,14303.811084866,1101
"6750002","675000",1,9049.76437498367,5715.11204197956,2309.72228022386,286,4,29344.2518749585,20366.1914693923,14303.811084866,1101
"6750003","675000",1,6920.63968749437,4949.77497115731,5639.40705936024,282,4,29344.2518749585,20366.1914693923,14303.811084866,1101
"6750004","675000",1,4383.08343754257,3596.86667377256,2879.8607833609,258,4,29344.2518749585,20366.1914693923,14303.811084866,1101
"6750101","675010",2,44853.1290625148,5807.51819356962,5809.52942137636,303,19,97145.6599998791,38255.3380323198,27914.3399454806,1086
"6750102","675010",1,17684.1353124809,12584.4885012098,5646.32129125914,244,19,97145.6599998791,38255.3380323198,27914.3399454806,1086
"6750103","675010",16,34608.3956248835,19863.3313375404,16458.4892328451,539,19,97145.6599998791,38255.3380323198,27914.3399454806,1086
"6750201","675020",1,11365.0115624219,8109.56313132093,5027.02600902971,242,8,68227.1468748283,33225.5803079819,26481.1863031163,1672
"6750202","675020",1,8624.31062491983,6599.27432976395,3942.57600664004,290,8,68227.1468748283,33225.5803079819,26481.1863031163,1672
"6750203","675020",1,15312.4903125027,3167.8132597282,7382.32361294319,280,8,68227.1468748283,33225.5803079819,26481.1863031163,1672
"6750204","675020",1,6459.55156252906,4272.47444286486,2421.89015492464,279,8,68227.1468748283,33225.5803079819,26481.1863031163,1672
"6750205","675020",1,10520.2868749052,7570.33184759307,5546.17216972478,291,8,68227.1468748283,33225.5803079819,26481.1863031163,1672
"6750206","675020",3,15945.4959375495,3506.1232967109,2161.19834985398,290,8,68227.1468748283,33225.5803079819,26481.1863031163,1672
"6750301","675030",59,32538.8374998793,28804.3756846921,32309.0577393174,190,137,128830.277812492,107311.818148477,90129.6341827442,1468
"6750302","675030",70,36861.4103125036,31358.028263679,30575.6103991357,197,137,128830.277812492,107311.818148477,90129.6341827442,1468
"6750303","675030",1,6741.35093751922,5647.751521582,5553.2566209482,175,137,128830.277812492,107311.818148477,90129.6341827442,1468
"6750304","675030",1,6301.51781253703,5194.81744381366,5332.08324664974,169,137,128830.277812492,107311.818148477,90129.6341827442,1468
"6750305","675030",2,11150.721249951,9351.64387497213,4234.46753821301,189,137,128830.277812492,107311.818148477,90129.6341827442,1468
